Image,Label,SubjectID,Ciba Vision Lens Color,Gender,B_L Lens Used,PupilX,PupilY,PupilR,IrisX,IrisY,IrisR
Cogent Scanner/91/Colored/20120912144955_R,Colored,91,Gray,Male,No,325,228,27,316,242,106
Cogent Scanner/91/Colored/20120912144958_L,Colored,91,Gray,Male,No,204,157,27,215,169,100
Cogent Scanner/91/Colored/20120912144958_R,Colored,91,Gray,Male,No,314,211,27,307,229,106
Cogent Scanner/91/Colored/20120912145002_L,Colored,91,Gray,Male,No,206,158,28,213,161,101
Cogent Scanner/91/Colored/20120912145003_R,Colored,91,Gray,Male,No,316,215,27,307,225,101
Cogent Scanner/91/Normal/20120912141346_L,Normal,91,Gray,Male,No,229,216,31,236,225,152
Cogent Scanner/91/Normal/20120912141346_R,Normal,91,Gray,Male,No,367,215,31,360,223,152
Cogent Scanner/91/Normal/20120912141351_L,Normal,91,Gray,Male,No,248,172,41,256,179,118
Cogent Scanner/91/Normal/20120912141351_R,Normal,91,Gray,Male,No,368,165,31,364,170,123
Cogent Scanner/91/Normal/20120912141354_L,Normal,91,Gray,Male,No,254,151,42,262,163,120
Cogent Scanner/91/Normal/20120912141354_R,Normal,91,Gray,Male,No,381,154,41,375,159,121
Cogent Scanner/91/Normal/20120912141357_L,Normal,91,Gray,Male,No,232,128,40,237,138,120
Cogent Scanner/91/Normal/20120912141357_R,Normal,91,Gray,Male,No,357,151,42,351,149,125
Cogent Scanner/91/Normal/20120912141400_L,Normal,91,Gray,Male,No,224,121,41,232,123,121
Cogent Scanner/91/Normal/20120912141400_R,Normal,91,Gray,Male,No,342,136,42,333,149,130
Cogent Scanner/91/Normal/20120912141402_L,Normal,91,Gray,Male,No,221,173,39,232,182,128
Cogent Scanner/91/Normal/20120912141402_R,Normal,91,Gray,Male,No,356,156,39,352,166,125
Cogent Scanner/91/Normal/20120912141405_L,Normal,91,Gray,Male,No,236,167,43,247,166,124
Cogent Scanner/91/Normal/20120912141405_R,Normal,91,Gray,Male,No,340,192,40,335,205,137
Cogent Scanner/91/Transparent/20120912143031_L,Transparent,91,Gray,Male,No,235,196,41,240,199,148
Cogent Scanner/91/Transparent/20120912143031_R,Transparent,91,Gray,Male,No,362,193,42,354,210,152
Cogent Scanner/91/Transparent/20120912143035_L,Transparent,91,Gray,Male,No,223,207,29,229,219,118
Cogent Scanner/91/Transparent/20120912143035_R,Transparent,91,Gray,Male,No,384,210,34,376,220,123
Cogent Scanner/91/Transparent/20120912143037_L,Transparent,91,Gray,Male,No,244,169,33,249,172,120
Cogent Scanner/91/Transparent/20120912143037_R,Transparent,91,Gray,Male,No,386,209,33,381,213,116
Cogent Scanner/91/Transparent/20120912143045_L,Transparent,91,Gray,Male,No,214,188,44,219,195,119
Cogent Scanner/91/Transparent/20120912143045_R,Transparent,91,Gray,Male,No,347,215,45,341,220,123
Cogent Scanner/91/Transparent/20120912143048_L,Transparent,91,Gray,Male,No,260,165,34,266,173,116
Cogent Scanner/91/Transparent/20120912143048_R,Transparent,91,Gray,Male,No,366,199,34,361,216,120
Cogent Scanner/91/Transparent/20120912143050_L,Transparent,91,Gray,Male,No,235,148,37,241,152,120
Cogent Scanner/91/Transparent/20120912143050_R,Transparent,91,Gray,Male,No,357,202,44,352,212,122
Cogent Scanner/92/Colored/20120913162201_L,Colored,92,Gray,Male,No,244,195,36,253,204,117
Cogent Scanner/92/Colored/20120913162201_R,Colored,92,Gray,Male,No,318,183,34,316,192,116
Cogent Scanner/92/Colored/20120913162207_L,Colored,92,Gray,Male,No,276,190,42,281,191,111
Cogent Scanner/92/Colored/20120913162207_R,Colored,92,Gray,Male,No,328,174,38,324,186,118
Cogent Scanner/92/Colored/20120913162213_L,Colored,92,Gray,Male,No,268,167,28,273,177,114
Cogent Scanner/92/Colored/20120913162213_R,Colored,92,Gray,Male,No,322,161,39,320,168,118
Cogent Scanner/92/Colored/20120913162216_L,Colored,92,Gray,Male,No,262,159,40,265,169,115
Cogent Scanner/92/Colored/20120913162216_R,Colored,92,Gray,Male,No,303,138,40,299,150,117
Cogent Scanner/92/Colored/20120913162219_L,Colored,92,Gray,Male,No,259,145,28,263,156,116
Cogent Scanner/92/Colored/20120913162219_R,Colored,92,Gray,Male,No,305,130,29,303,143,116
Cogent Scanner/92/Colored/20120913162221_L,Colored,92,Gray,Male,No,269,175,39,271,187,114
Cogent Scanner/92/Colored/20120913162221_R,Colored,92,Gray,Male,No,313,149,42,314,152,117
Cogent Scanner/92/Colored/20120913162223_L,Colored,92,Gray,Male,No,268,159,31,272,168,112
Cogent Scanner/92/Colored/20120913162223_R,Colored,92,Gray,Male,No,312,140,39,310,155,119
Cogent Scanner/92/Normal/20120913154603_L,Normal,92,Gray,Male,No,264,193,47,267,212,126
Cogent Scanner/92/Normal/20120913154603_R,Normal,92,Gray,Male,No,322,204,41,317,217,124
Cogent Scanner/92/Normal/20120913154607_L,Normal,92,Gray,Male,No,262,178,45,266,181,127
Cogent Scanner/92/Normal/20120913154607_R,Normal,92,Gray,Male,No,319,193,41,309,190,128
Cogent Scanner/92/Normal/20120913154610_L,Normal,92,Gray,Male,No,251,172,32,255,189,130
Cogent Scanner/92/Normal/20120913154610_R,Normal,92,Gray,Male,No,314,182,33,309,190,123
Cogent Scanner/92/Normal/20120913154614_L,Normal,92,Gray,Male,No,251,168,48,254,179,127
Cogent Scanner/92/Normal/20120913154614_R,Normal,92,Gray,Male,No,309,172,32,307,181,129
Cogent Scanner/92/Normal/20120913154618_L,Normal,92,Gray,Male,No,256,155,45,256,164,126
Cogent Scanner/92/Normal/20120913154618_R,Normal,92,Gray,Male,No,307,160,32,298,176,130
Cogent Scanner/92/Transparent/20120913151830_L,Transparent,92,Gray,Male,No,323,245,40,323,241,133
Cogent Scanner/92/Transparent/20120913151830_R,Transparent,92,Gray,Male,No,233,201,35,230,212,135
Cogent Scanner/92/Transparent/20120913151842_L,Transparent,92,Gray,Male,No,372,225,31,380,240,107
Cogent Scanner/92/Transparent/20120913151842_R,Transparent,92,Gray,Male,No,290,225,34,285,220,113
Cogent Scanner/92/Transparent/20120913151849_L,Transparent,92,Gray,Male,No,366,218,27,370,229,102
Cogent Scanner/92/Transparent/20120913151849_R,Transparent,92,Gray,Male,No,284,217,27,277,216,105
Cogent Scanner/92/Transparent/20120913151853_L,Transparent,92,Gray,Male,No,380,221,27,385,228,106
Cogent Scanner/92/Transparent/20120913151853_R,Transparent,92,Gray,Male,No,287,213,29,283,225,108
Cogent Scanner/92/Transparent/20120913151856_L,Transparent,92,Gray,Male,No,375,229,25,381,238,103
Cogent Scanner/92/Transparent/20120913151856_R,Transparent,92,Gray,Male,No,279,222,28,277,235,107
Cogent Scanner/93/Colored/20120912165120_L,Colored,93,Hazel,Female,No,341,225,49,350,238,130
Cogent Scanner/93/Colored/20120912165120_R,Colored,93,Hazel,Female,No,433,247,50,426,262,124
Cogent Scanner/93/Colored/20120912165123_L,Colored,93,Hazel,Female,No,344,226,58,346,232,129
Cogent Scanner/93/Colored/20120912165123_R,Colored,93,Hazel,Female,No,412,248,50,408,255,127
Cogent Scanner/93/Colored/20120912165127_L,Colored,93,Hazel,Female,No,333,211,52,341,224,125
Cogent Scanner/93/Colored/20120912165127_R,Colored,93,Hazel,Female,No,403,246,60,400,259,128
Cogent Scanner/93/Colored/20120912165131_L,Colored,93,Hazel,Female,No,323,207,57,332,226,131
Cogent Scanner/93/Colored/20120912165131_R,Colored,93,Hazel,Female,No,392,254,48,389,266,125
Cogent Scanner/93/Colored/20120912165137_L,Colored,93,Hazel,Female,No,311,168,47,322,183,129
Cogent Scanner/93/Colored/20120912165137_R,Colored,93,Hazel,Female,No,385,238,45,381,253,126
Cogent Scanner/93/Normal/20120912164634_L,Normal,93,Hazel,Female,No,311,229,44,314,228,116
Cogent Scanner/93/Normal/20120912164634_R,Normal,93,Hazel,Female,No,376,287,44,380,288,115
Cogent Scanner/93/Normal/20120912164638_L,Normal,93,Hazel,Female,No,253,221,40,261,234,115
Cogent Scanner/93/Normal/20120912164638_R,Normal,93,Hazel,Female,No,338,287,56,336,293,120
Cogent Scanner/93/Normal/20120912164641_L,Normal,93,Hazel,Female,No,266,205,41,270,207,114
Cogent Scanner/93/Normal/20120912164641_R,Normal,93,Hazel,Female,No,355,285,49,351,289,112
Cogent Scanner/93/Normal/20120912164648_L,Normal,93,Hazel,Female,No,254,193,59,254,203,115
Cogent Scanner/93/Normal/20120912164648_R,Normal,93,Hazel,Female,No,327,257,56,325,261,119
Cogent Scanner/93/Normal/20120912164651_L,Normal,93,Hazel,Female,No,259,177,48,263,177,117
Cogent Scanner/93/Normal/20120912164651_R,Normal,93,Hazel,Female,No,327,234,57,329,234,122
Cogent Scanner/93/Transparent/20120912162608_L,Transparent,93,Hazel,Female,No,286,212,43,290,218,101
Cogent Scanner/93/Transparent/20120912162608_R,Transparent,93,Hazel,Female,No,376,237,43,375,241,100
Cogent Scanner/93/Transparent/20120912162612_L,Transparent,93,Hazel,Female,No,251,210,35,255,220,99
Cogent Scanner/93/Transparent/20120912162612_R,Transparent,93,Hazel,Female,No,338,235,35,336,241,102
Cogent Scanner/93/Transparent/20120912162616_L,Transparent,93,Hazel,Female,No,303,219,28,307,223,94
Cogent Scanner/93/Transparent/20120912162616_R,Transparent,93,Hazel,Female,No,390,247,32,387,250,100
Cogent Scanner/93/Transparent/20120912162619_L,Transparent,93,Hazel,Female,No,292,213,34,293,224,98
Cogent Scanner/93/Transparent/20120912162619_R,Transparent,93,Hazel,Female,No,382,247,37,380,254,101
Cogent Scanner/93/Transparent/20120912162623_L,Transparent,93,Hazel,Female,No,289,195,28,293,203,101
Cogent Scanner/93/Transparent/20120912162623_R,Transparent,93,Hazel,Female,No,375,226,38,372,234,102
Cogent Scanner/94/Colored/20120913121101_L,Colored,94,Green,Female,No,287,173,33,294,193,120
Cogent Scanner/94/Colored/20120913121101_R,Colored,94,Green,Female,No,394,193,40,389,206,121
Cogent Scanner/94/Colored/20120913121105_L,Colored,94,Green,Female,No,271,173,30,278,187,119
Cogent Scanner/94/Colored/20120913121105_R,Colored,94,Green,Female,No,425,193,34,421,205,123
Cogent Scanner/94/Colored/20120913121108_L,Colored,94,Green,Female,No,332,170,26,338,189,116
Cogent Scanner/94/Colored/20120913121108_R,Colored,94,Green,Female,No,424,204,40,418,220,123
Cogent Scanner/94/Colored/20120913121111_L,Colored,94,Green,Female,No,320,159,28,325,180,119
Cogent Scanner/94/Colored/20120913121111_R,Colored,94,Green,Female,No,418,195,28,413,209,122
Cogent Scanner/94/Colored/20120913121113_L,Colored,94,Green,Female,No,318,169,30,325,186,119
Cogent Scanner/94/Colored/20120913121113_R,Colored,94,Green,Female,No,437,197,34,431,215,120
Cogent Scanner/94/Colored/20120913121115_L,Colored,94,Green,Female,No,313,181,36,318,198,119
Cogent Scanner/94/Colored/20120913121115_R,Colored,94,Green,Female,No,433,216,38,427,230,121
Cogent Scanner/94/Colored/20120913121118_L,Colored,94,Green,Female,No,284,173,34,287,192,121
Cogent Scanner/94/Colored/20120913121118_R,Colored,94,Green,Female,No,404,203,40,403,213,127
Cogent Scanner/94/Normal/20120913113342_L,Normal,94,Green,Female,No,214,142,31,219,157,115
Cogent Scanner/94/Normal/20120913113342_R,Normal,94,Green,Female,No,385,181,21,383,190,86
Cogent Scanner/94/Normal/20120913113347_L,Normal,94,Green,Female,No,204,151,36,207,163,113
Cogent Scanner/94/Normal/20120913113347_R,Normal,94,Green,Female,No,376,202,39,373,208,111
Cogent Scanner/94/Normal/20120913113351_L,Normal,94,Green,Female,No,211,146,39,217,160,114
Cogent Scanner/94/Normal/20120913113351_R,Normal,94,Green,Female,No,389,193,27,380,197,111
Cogent Scanner/94/Normal/20120913113355_L,Normal,94,Green,Female,No,208,151,24,214,163,110
Cogent Scanner/94/Normal/20120913113355_R,Normal,94,Green,Female,No,373,208,24,365,217,107
Cogent Scanner/94/Normal/20120913113400_L,Normal,94,Green,Female,No,178,164,34,182,181,111
Cogent Scanner/94/Normal/20120913113400_R,Normal,94,Green,Female,No,360,210,39,350,217,106
Cogent Scanner/94/Transparent/20120913115439_L,Transparent,94,Green,Female,No,231,152,25,240,160,111
Cogent Scanner/94/Transparent/20120913115439_R,Transparent,94,Green,Female,No,411,193,27,406,193,112
Cogent Scanner/94/Transparent/20120913115442_L,Transparent,94,Green,Female,No,244,166,37,251,167,120
Cogent Scanner/94/Transparent/20120913115442_R,Transparent,94,Green,Female,No,432,201,38,422,207,114
Cogent Scanner/94/Transparent/20120913115501_L,Transparent,94,Green,Female,No,274,188,30,282,209,114
Cogent Scanner/94/Transparent/20120913115501_R,Transparent,94,Green,Female,No,445,234,28,433,254,113
Cogent Scanner/94/Transparent/20120913115505_L,Transparent,94,Green,Female,No,282,177,29,287,201,128
Cogent Scanner/94/Transparent/20120913115505_R,Transparent,94,Green,Female,No,424,219,31,416,230,121
Cogent Scanner/94/Transparent/20120913115510_L,Transparent,94,Green,Female,No,242,164,27,249,184,120
Cogent Scanner/94/Transparent/20120913115510_R,Transparent,94,Green,Female,No,409,210,31,397,216,116
Cogent Scanner/95/Colored/20120914142036_L,Colored,95,Green,Male,No,295,222,42,298,238,121
Cogent Scanner/95/Colored/20120914142036_R,Colored,95,Green,Male,No,362,169,42,352,196,122
Cogent Scanner/95/Colored/20120914142039_L,Colored,95,Green,Male,No,276,227,30,286,252,121
Cogent Scanner/95/Colored/20120914142039_R,Colored,95,Green,Male,No,406,210,30,396,241,119
Cogent Scanner/95/Colored/20120914142042_L,Colored,95,Green,Male,No,304,195,41,307,221,124
Cogent Scanner/95/Colored/20120914142042_R,Colored,95,Green,Male,No,383,165,48,378,181,121
Cogent Scanner/95/Colored/20120914142047_L,Colored,95,Green,Male,No,276,220,31,281,242,123
Cogent Scanner/95/Colored/20120914142047_R,Colored,95,Green,Male,No,404,202,32,398,230,122
Cogent Scanner/95/Colored/20120914142050_L,Colored,95,Green,Male,No,290,199,39,296,218,124
Cogent Scanner/95/Colored/20120914142050_R,Colored,95,Green,Male,No,403,188,47,396,208,121
Cogent Scanner/95/Normal/20120913123619_L,Normal,95,Green,Male,No,241,276,30,248,286,107
Cogent Scanner/95/Normal/20120913123619_R,Normal,95,Green,Male,No,420,245,33,414,251,109
Cogent Scanner/95/Normal/20120913123624_L,Normal,95,Green,Male,No,289,176,27,295,182,113
Cogent Scanner/95/Normal/20120913123624_R,Normal,95,Green,Male,No,475,147,29,472,151,113
Cogent Scanner/95/Normal/20120913123627_L,Normal,95,Green,Male,No,306,156,30,312,162,111
Cogent Scanner/95/Normal/20120913123627_R,Normal,95,Green,Male,No,485,147,38,481,159,114
Cogent Scanner/95/Normal/20120913123629_L,Normal,95,Green,Male,No,307,170,33,312,181,115
Cogent Scanner/95/Normal/20120913123629_R,Normal,95,Green,Male,No,493,138,39,488,154,116
Cogent Scanner/95/Normal/20120913123632_L,Normal,95,Green,Male,No,298,158,39,303,166,118
Cogent Scanner/95/Normal/20120913123632_R,Normal,95,Green,Male,No,473,145,32,467,168,115
Cogent Scanner/95/Normal/20120913123634_L,Normal,95,Green,Male,No,310,199,44,309,212,119
Cogent Scanner/95/Normal/20120913123634_R,Normal,95,Green,Male,No,493,161,44,487,167,114
Cogent Scanner/95/Normal/20120913123637_L,Normal,95,Green,Male,No,316,195,39,323,206,117
Cogent Scanner/95/Normal/20120913123637_R,Normal,95,Green,Male,No,505,150,39,500,163,116
Cogent Scanner/95/Transparent/20120913124128_L,Transparent,95,Green,Male,No,286,222,26,294,227,105
Cogent Scanner/95/Transparent/20120913124128_R,Transparent,95,Green,Male,No,417,201,30,408,209,111
Cogent Scanner/95/Transparent/20120913124133_L,Transparent,95,Green,Male,No,295,196,29,300,219,117
Cogent Scanner/95/Transparent/20120913124133_R,Transparent,95,Green,Male,No,440,158,31,435,176,118
Cogent Scanner/95/Transparent/20120913124138_L,Transparent,95,Green,Male,No,249,206,39,253,213,121
Cogent Scanner/95/Transparent/20120913124138_R,Transparent,95,Green,Male,No,421,176,38,414,198,123
Cogent Scanner/95/Transparent/20120913124144_L,Transparent,95,Green,Male,No,270,138,37,277,146,118
Cogent Scanner/95/Transparent/20120913124144_R,Transparent,95,Green,Male,No,453,114,45,449,125,119
Cogent Scanner/95/Transparent/20120913124150_L,Transparent,95,Green,Male,No,273,152,32,282,160,116
Cogent Scanner/95/Transparent/20120913124150_R,Transparent,95,Green,Male,No,459,114,29,451,136,121
Cogent Scanner/95/Transparent/20120913124155_L,Transparent,95,Green,Male,No,259,153,29,264,159,121
Cogent Scanner/95/Transparent/20120913124155_R,Transparent,95,Green,Male,No,443,113,31,437,127,118
Cogent Scanner/95/Transparent/20120913124158_L,Transparent,95,Green,Male,No,262,155,30,265,171,120
Cogent Scanner/95/Transparent/20120913124158_R,Transparent,95,Green,Male,No,436,123,30,436,138,114
Cogent Scanner/96/Colored/20120913162127_L,Colored,96,Gray,Male,No,337,166,40,337,183,113
Cogent Scanner/96/Colored/20120913162127_R,Colored,96,Gray,Male,No,345,223,36,342,248,116
Cogent Scanner/96/Colored/20120913162130_L,Colored,96,Gray,Male,No,385,212,45,389,231,119
Cogent Scanner/96/Colored/20120913162130_R,Colored,96,Gray,Male,No,410,236,49,406,260,121
Cogent Scanner/96/Colored/20120913162132_L,Colored,96,Gray,Male,No,396,192,36,399,212,118
Cogent Scanner/96/Colored/20120913162132_R,Colored,96,Gray,Male,No,409,219,39,406,234,120
Cogent Scanner/96/Colored/20120913162135_L,Colored,96,Gray,Male,No,393,201,35,399,212,118
Cogent Scanner/96/Colored/20120913162135_R,Colored,96,Gray,Male,No,406,216,38,402,232,121
Cogent Scanner/96/Colored/20120913162137_L,Colored,96,Gray,Male,No,376,186,40,383,208,119
Cogent Scanner/96/Colored/20120913162137_R,Colored,96,Gray,Male,No,376,216,35,373,239,117
Cogent Scanner/96/Colored/20120913162140_L,Colored,96,Gray,Male,No,385,185,44,389,194,117
Cogent Scanner/96/Colored/20120913162140_R,Colored,96,Gray,Male,No,395,200,46,393,217,122
Cogent Scanner/96/Colored/20120913162143_L,Colored,96,Gray,Male,No,404,174,46,410,197,119
Cogent Scanner/96/Colored/20120913162143_R,Colored,96,Gray,Male,No,404,189,45,399,205,121
Cogent Scanner/96/Normal/20120913145114_L,Normal,96,Gray,Male,No,429,193,42,431,201,137
Cogent Scanner/96/Normal/20120913145114_R,Normal,96,Gray,Male,No,272,132,56,267,155,138
Cogent Scanner/96/Normal/20120913145120_L,Normal,96,Gray,Male,No,437,174,50,440,200,137
Cogent Scanner/96/Normal/20120913145120_R,Normal,96,Gray,Male,No,278,105,49,277,136,134
Cogent Scanner/96/Normal/20120913145129_L,Normal,96,Gray,Male,No,455,217,38,460,228,122
Cogent Scanner/96/Normal/20120913145129_R,Normal,96,Gray,Male,No,310,177,37,305,194,121
Cogent Scanner/96/Normal/20120913145132_L,Normal,96,Gray,Male,No,426,204,38,431,218,124
Cogent Scanner/96/Normal/20120913145132_R,Normal,96,Gray,Male,No,299,165,36,293,171,124
Cogent Scanner/96/Normal/20120913145135_L,Normal,96,Gray,Male,No,458,194,40,463,204,127
Cogent Scanner/96/Normal/20120913145135_R,Normal,96,Gray,Male,No,302,148,38,295,165,124
Cogent Scanner/96/Normal/20120913145138_L,Normal,96,Gray,Male,No,461,184,40,463,194,121
Cogent Scanner/96/Normal/20120913145138_R,Normal,96,Gray,Male,No,313,148,33,309,158,122
Cogent Scanner/96/Transparent/20120913154356_L,Transparent,96,Gray,Male,No,439,201,47,442,220,138
Cogent Scanner/96/Transparent/20120913154356_R,Transparent,96,Gray,Male,No,327,182,54,324,201,140
Cogent Scanner/96/Transparent/20120913154402_L,Transparent,96,Gray,Male,No,471,210,46,472,232,138
Cogent Scanner/96/Transparent/20120913154402_R,Transparent,96,Gray,Male,No,315,205,61,307,225,137
Cogent Scanner/96/Transparent/20120913154406_L,Transparent,96,Gray,Male,No,449,224,35,456,237,114
Cogent Scanner/96/Transparent/20120913154406_R,Transparent,96,Gray,Male,No,344,217,36,338,241,118
Cogent Scanner/96/Transparent/20120913154417_L,Transparent,96,Gray,Male,No,282,220,34,287,244,113
Cogent Scanner/96/Transparent/20120913154417_R,Transparent,96,Gray,Male,No,310,240,34,303,258,113
Cogent Scanner/96/Transparent/20120913154420_L,Transparent,96,Gray,Male,No,333,209,34,336,221,113
Cogent Scanner/96/Transparent/20120913154420_R,Transparent,96,Gray,Male,No,357,213,32,352,236,113
Cogent Scanner/96/Transparent/20120913154423_L,Transparent,96,Gray,Male,No,354,197,49,356,203,113
Cogent Scanner/96/Transparent/20120913154423_R,Transparent,96,Gray,Male,No,372,201,34,366,208,116
Cogent Scanner/96/Transparent/20120913154428_L,Transparent,96,Gray,Male,No,391,177,42,398,199,116
Cogent Scanner/96/Transparent/20120913154428_R,Transparent,96,Gray,Male,No,401,174,50,397,194,116
Cogent Scanner/97/Colored/20120912164337_L,Colored,97,Hazel,Female,No,286,164,34,290,173,99
Cogent Scanner/97/Colored/20120912164337_R,Colored,97,Hazel,Female,No,345,187,31,342,201,100
Cogent Scanner/97/Colored/20120912164342_L,Colored,97,Hazel,Female,No,308,151,24,313,164,98
Cogent Scanner/97/Colored/20120912164342_R,Colored,97,Hazel,Female,No,361,180,22,359,193,98
Cogent Scanner/97/Colored/20120912164347_L,Colored,97,Hazel,Female,No,290,141,29,294,152,98
Cogent Scanner/97/Colored/20120912164347_R,Colored,97,Hazel,Female,No,353,177,29,349,196,98
Cogent Scanner/97/Colored/20120912164352_L,Colored,97,Hazel,Female,No,298,138,32,302,141,98
Cogent Scanner/97/Colored/20120912164352_R,Colored,97,Hazel,Female,No,354,166,22,352,181,99
Cogent Scanner/97/Colored/20120912164357_L,Colored,97,Hazel,Female,No,306,140,21,310,154,98
Cogent Scanner/97/Colored/20120912164357_R,Colored,97,Hazel,Female,No,358,170,22,359,181,100
Cogent Scanner/97/Normal/20120912153229_L,Normal,97,Hazel,Female,No,192,173,44,195,191,143
Cogent Scanner/97/Normal/20120912153229_R,Normal,97,Hazel,Female,No,320,131,41,311,171,132
Cogent Scanner/97/Normal/20120912153238_L,Normal,97,Hazel,Female,No,234,129,37,238,148,125
Cogent Scanner/97/Normal/20120912153238_R,Normal,97,Hazel,Female,No,305,211,38,298,227,129
Cogent Scanner/97/Normal/20120912153243_L,Normal,97,Hazel,Female,No,280,134,29,285,152,127
Cogent Scanner/97/Normal/20120912153243_R,Normal,97,Hazel,Female,No,360,199,40,357,219,130
Cogent Scanner/97/Normal/20120912153247_L,Normal,97,Hazel,Female,No,297,168,28,302,181,130
Cogent Scanner/97/Normal/20120912153247_R,Normal,97,Hazel,Female,No,369,221,28,362,242,129
Cogent Scanner/97/Normal/20120912153251_L,Normal,97,Hazel,Female,No,308,144,27,312,167,134
Cogent Scanner/97/Normal/20120912153251_R,Normal,97,Hazel,Female,No,379,193,29,375,214,132
Cogent Scanner/97/Transparent/20120912160542_L,Transparent,97,Hazel,Female,No,270,160,37,277,177,144
Cogent Scanner/97/Transparent/20120912160542_R,Transparent,97,Hazel,Female,No,363,205,45,360,231,144
Cogent Scanner/97/Transparent/20120912160548_L,Transparent,97,Hazel,Female,No,272,164,33,278,196,147
Cogent Scanner/97/Transparent/20120912160548_R,Transparent,97,Hazel,Female,No,361,179,52,358,204,146
Cogent Scanner/97/Transparent/20120912160556_L,Transparent,97,Hazel,Female,No,234,155,50,242,179,143
Cogent Scanner/97/Transparent/20120912160556_R,Transparent,97,Hazel,Female,No,334,161,52,330,192,148
Cogent Scanner/97/Transparent/20120912160559_L,Transparent,97,Hazel,Female,No,278,145,42,283,177,146
Cogent Scanner/97/Transparent/20120912160559_R,Transparent,97,Hazel,Female,No,381,157,42,377,182,146
Cogent Scanner/97/Transparent/20120912160602_L,Transparent,97,Hazel,Female,No,280,134,47,283,158,146
Cogent Scanner/97/Transparent/20120912160602_R,Transparent,97,Hazel,Female,No,374,140,47,370,167,147
Cogent Scanner/98/Colored/20120914150408_L,Colored,98,Gray,Female,No,283,169,57,282,194,129
Cogent Scanner/98/Colored/20120914150408_R,Colored,98,Gray,Female,No,435,199,46,429,215,127
Cogent Scanner/98/Colored/20120914150412_L,Colored,98,Gray,Female,No,279,181,57,275,199,138
Cogent Scanner/98/Colored/20120914150412_R,Colored,98,Gray,Female,No,430,181,55,428,193,133
Cogent Scanner/98/Colored/20120914150417_L,Colored,98,Gray,Female,No,242,168,59,243,182,138
Cogent Scanner/98/Colored/20120914150417_R,Colored,98,Gray,Female,No,407,140,40,403,162,134
Cogent Scanner/98/Colored/20120914150421_L,Colored,98,Gray,Female,No,270,170,58,271,187,137
Cogent Scanner/98/Colored/20120914150421_R,Colored,98,Gray,Female,No,422,165,39,416,187,137
Cogent Scanner/98/Colored/20120914150425_L,Colored,98,Gray,Female,No,290,169,49,291,188,129
Cogent Scanner/98/Colored/20120914150425_R,Colored,98,Gray,Female,No,450,171,44,443,184,131
Cogent Scanner/98/Normal/20120914142634_L,Normal,98,Gray,Female,No,222,261,54,226,261,136
Cogent Scanner/98/Normal/20120914142634_R,Normal,98,Gray,Female,No,414,277,70,408,298,137
Cogent Scanner/98/Normal/20120914142638_L,Normal,98,Gray,Female,No,233,190,36,235,214,114
Cogent Scanner/98/Normal/20120914142638_R,Normal,98,Gray,Female,No,384,217,35,383,226,108
Cogent Scanner/98/Normal/20120914142641_L,Normal,98,Gray,Female,No,221,154,34,225,168,111
Cogent Scanner/98/Normal/20120914142641_R,Normal,98,Gray,Female,No,377,185,34,373,195,107
Cogent Scanner/98/Normal/20120914142644_L,Normal,98,Gray,Female,No,229,155,34,232,167,115
Cogent Scanner/98/Normal/20120914142644_R,Normal,98,Gray,Female,No,383,183,41,381,192,112
Cogent Scanner/98/Normal/20120914142647_L,Normal,98,Gray,Female,No,225,145,41,227,159,112
Cogent Scanner/98/Normal/20120914142647_R,Normal,98,Gray,Female,No,380,175,46,377,183,111
Cogent Scanner/98/Normal/20120914142654_L,Normal,98,Gray,Female,No,267,129,37,269,140,109
Cogent Scanner/98/Normal/20120914142654_R,Normal,98,Gray,Female,No,417,147,37,414,161,106
Cogent Scanner/98/Normal/20120914142658_L,Normal,98,Gray,Female,No,251,139,46,253,158,111
Cogent Scanner/98/Normal/20120914142658_R,Normal,98,Gray,Female,No,402,156,48,397,166,112
Cogent Scanner/98/Transparent/20120914143726_L,Transparent,98,Gray,Female,No,256,306,56,254,326,129
Cogent Scanner/98/Transparent/20120914143726_R,Transparent,98,Gray,Female,No,434,318,55,432,326,126
Cogent Scanner/98/Transparent/20120914143730_L,Transparent,98,Gray,Female,No,264,172,47,267,184,132
Cogent Scanner/98/Transparent/20120914143730_R,Transparent,98,Gray,Female,No,436,180,39,435,204,129
Cogent Scanner/98/Transparent/20120914143734_L,Transparent,98,Gray,Female,No,275,211,55,275,236,137
Cogent Scanner/98/Transparent/20120914143734_R,Transparent,98,Gray,Female,No,451,209,59,449,221,132
Cogent Scanner/98/Transparent/20120914143738_L,Transparent,98,Gray,Female,No,259,196,47,262,203,134
Cogent Scanner/98/Transparent/20120914143738_R,Transparent,98,Gray,Female,No,439,198,63,436,205,133
Cogent Scanner/98/Transparent/20120914143742_L,Transparent,98,Gray,Female,No,286,175,48,288,182,137
Cogent Scanner/98/Transparent/20120914143742_R,Transparent,98,Gray,Female,No,446,174,43,443,191,137
Cogent Scanner/98/Transparent/20120914143748_L,Transparent,98,Gray,Female,No,280,165,40,282,188,134
Cogent Scanner/98/Transparent/20120914143748_R,Transparent,98,Gray,Female,No,465,152,39,461,170,133
Cogent Scanner/99/Colored/20120911163940_L,Colored,99,Gray,Female,Yes,168,94,42,184,147,147
Cogent Scanner/99/Colored/20120911163940_R,Colored,99,Gray,Female,Yes,375,99,47,368,170,144
