Image,Label,SubjectID,Ciba Vision Lens Color,Gender,B_L Lens Used,PupilX,PupilY,PupilR,IrisX,IrisY,IrisR
Cogent Scanner/40/Transparent/20120912134814_L,Transparent,40,Hazel,Female,No,198,111,59,210,150,149
Cogent Scanner/40/Transparent/20120912134814_R,Transparent,40,Hazel,Female,No,473,136,58,469,159,147
Cogent Scanner/40/Transparent/20120912134826_L,Transparent,40,Hazel,Female,No,238,168,61,248,188,147
Cogent Scanner/40/Transparent/20120912134826_R,Transparent,40,Hazel,Female,No,514,196,67,498,230,141
Cogent Scanner/40/Transparent/20120912134835_L,Transparent,40,Hazel,Female,No,231,155,49,242,163,143
Cogent Scanner/40/Transparent/20120912134835_R,Transparent,40,Hazel,Female,No,494,174,60,487,194,147
Cogent Scanner/40/Transparent/20120912134857_L,Transparent,40,Hazel,Female,No,131,207,36,139,230,109
Cogent Scanner/40/Transparent/20120912134857_R,Transparent,40,Hazel,Female,No,312,317,41,304,330,121
Cogent Scanner/41/Colored/20120913122413_L,Colored,41,Green,Male,No,292,169,40,300,181,115
Cogent Scanner/41/Colored/20120913122413_R,Colored,41,Green,Male,No,417,207,50,414,216,115
Cogent Scanner/41/Colored/20120913122416_L,Colored,41,Green,Male,No,304,142,53,307,165,118
Cogent Scanner/41/Colored/20120913122416_R,Colored,41,Green,Male,No,371,171,50,368,187,116
Cogent Scanner/41/Colored/20120913122419_L,Colored,41,Green,Male,No,287,133,42,297,143,117
Cogent Scanner/41/Colored/20120913122419_R,Colored,41,Green,Male,No,403,156,41,397,172,118
Cogent Scanner/41/Colored/20120913122426_L,Colored,41,Green,Male,No,296,123,41,306,136,126
Cogent Scanner/41/Colored/20120913122426_R,Colored,41,Green,Male,No,414,152,40,411,160,126
Cogent Scanner/41/Colored/20120913122439_L,Colored,41,Green,Male,No,321,104,53,328,130,128
Cogent Scanner/41/Colored/20120913122439_R,Colored,41,Green,Male,No,351,137,44,347,152,126
Cogent Scanner/41/Colored/20120913122450_L,Colored,41,Green,Male,No,153,142,38,159,172,110
Cogent Scanner/41/Colored/20120913122450_R,Colored,41,Green,Male,No,436,168,54,434,173,125
Cogent Scanner/41/Colored/20120913122454_L,Colored,41,Green,Male,No,284,157,38,290,168,111
Cogent Scanner/41/Colored/20120913122454_R,Colored,41,Green,Male,No,352,199,35,348,205,111
Cogent Scanner/41/Colored/20120913122457_L,Colored,41,Green,Male,No,329,156,41,336,168,114
Cogent Scanner/41/Colored/20120913122457_R,Colored,41,Green,Male,No,397,204,39,396,221,108
Cogent Scanner/41/Normal/20120913113720_L,Normal,41,Green,Male,No,305,268,41,314,283,112
Cogent Scanner/41/Normal/20120913113720_R,Normal,41,Green,Male,No,436,295,41,427,313,116
Cogent Scanner/41/Normal/20120913113723_L,Normal,41,Green,Male,No,327,194,38,332,204,98
Cogent Scanner/41/Normal/20120913113723_R,Normal,41,Green,Male,No,418,229,35,409,233,103
Cogent Scanner/41/Normal/20120913113832_L,Normal,41,Green,Male,No,314,197,37,321,210,112
Cogent Scanner/41/Normal/20120913113832_R,Normal,41,Green,Male,No,404,230,33,402,238,102
Cogent Scanner/41/Normal/20120913113836_L,Normal,41,Green,Male,No,315,185,47,321,189,108
Cogent Scanner/41/Normal/20120913113836_R,Normal,41,Green,Male,No,408,231,48,400,235,106
Cogent Scanner/41/Normal/20120913113841_L,Normal,41,Green,Male,No,278,178,47,281,188,109
Cogent Scanner/41/Normal/20120913113841_R,Normal,41,Green,Male,No,421,210,37,416,221,108
Cogent Scanner/41/Normal/20120913113845_L,Normal,41,Green,Male,No,328,201,40,335,207,114
Cogent Scanner/41/Normal/20120913113845_R,Normal,41,Green,Male,No,432,226,40,423,241,110
Cogent Scanner/41/Normal/20120913113849_L,Normal,41,Green,Male,No,276,195,50,282,206,110
Cogent Scanner/41/Normal/20120913113849_R,Normal,41,Green,Male,No,417,221,43,410,227,111
Cogent Scanner/41/Normal/20120913113855_L,Normal,41,Green,Male,No,296,173,39,304,178,113
Cogent Scanner/41/Normal/20120913113855_R,Normal,41,Green,Male,No,455,209,52,447,210,112
Cogent Scanner/41/Transparent/20120913114921_L,Transparent,41,Green,Male,No,281,158,37,288,172,105
Cogent Scanner/41/Transparent/20120913114921_R,Transparent,41,Green,Male,No,372,190,43,366,207,105
Cogent Scanner/41/Transparent/20120913114930_L,Transparent,41,Green,Male,No,358,196,42,365,213,103
Cogent Scanner/41/Transparent/20120913114930_R,Transparent,41,Green,Male,No,445,251,39,442,269,106
Cogent Scanner/41/Transparent/20120913114935_L,Transparent,41,Green,Male,No,306,160,33,317,164,106
Cogent Scanner/41/Transparent/20120913114935_R,Transparent,41,Green,Male,No,431,212,35,426,220,106
Cogent Scanner/41/Transparent/20120913115007_L,Transparent,41,Green,Male,No,284,177,38,294,186,118
Cogent Scanner/41/Transparent/20120913115007_R,Transparent,41,Green,Male,No,391,207,37,386,218,113
Cogent Scanner/41/Transparent/20120913115011_L,Transparent,41,Green,Male,No,283,182,49,290,189,113
Cogent Scanner/41/Transparent/20120913115011_R,Transparent,41,Green,Male,No,405,214,50,400,231,112
Cogent Scanner/41/Transparent/20120913115015_L,Transparent,41,Green,Male,No,289,150,45,299,158,120
Cogent Scanner/41/Transparent/20120913115015_R,Transparent,41,Green,Male,No,445,147,44,442,157,116
Cogent Scanner/42/Colored/20120911151439_L,Colored,42,Green,Male,No,465,121,35,473,150,120
Cogent Scanner/42/Colored/20120911151439_R,Colored,42,Green,Male,No,409,162,37,407,184,120
Cogent Scanner/42/Colored/20120911151509_L,Colored,42,Green,Male,No,177,143,34,182,167,107
Cogent Scanner/42/Colored/20120911151509_R,Colored,42,Green,Male,No,420,166,36,417,189,113
Cogent Scanner/42/Colored/20120911151514_L,Colored,42,Green,Male,No,193,158,28,200,187,105
Cogent Scanner/42/Colored/20120911151514_R,Colored,42,Green,Male,No,398,189,25,394,218,103
Cogent Scanner/42/Colored/20120911151521_L,Colored,42,Green,Male,No,184,149,27,194,168,102
Cogent Scanner/42/Colored/20120911151521_R,Colored,42,Green,Male,No,384,181,26,379,213,104
Cogent Scanner/42/Colored/20120911151533_L,Colored,42,Green,Male,No,187,157,30,196,172,106
Cogent Scanner/42/Colored/20120911151533_R,Colored,42,Green,Male,No,391,186,27,388,217,106
Cogent Scanner/42/Normal/20120911160244_L,Normal,42,Green,Male,No,247,158,35,255,179,127
Cogent Scanner/42/Normal/20120911160244_R,Normal,42,Green,Male,No,439,207,39,438,227,138
Cogent Scanner/42/Normal/20120911160250_L,Normal,42,Green,Male,No,299,96,33,309,124,123
Cogent Scanner/42/Normal/20120911160250_R,Normal,42,Green,Male,No,462,149,35,461,160,123
Cogent Scanner/42/Normal/20120911160254_L,Normal,42,Green,Male,No,241,138,35,247,158,104
Cogent Scanner/42/Normal/20120911160254_R,Normal,42,Green,Male,No,374,186,34,372,202,105
Cogent Scanner/42/Normal/20120911160307_L,Normal,42,Green,Male,No,304,175,22,309,183,81
Cogent Scanner/42/Normal/20120911160307_R,Normal,42,Green,Male,No,376,192,22,375,205,81
Cogent Scanner/42/Normal/20120911160314_L,Normal,42,Green,Male,No,257,117,30,266,126,117
Cogent Scanner/42/Normal/20120911160314_R,Normal,42,Green,Male,No,389,153,30,382,156,115
Cogent Scanner/42/Transparent/20120911154827_L,Transparent,42,Green,Male,No,163,140,42,172,162,141
Cogent Scanner/42/Transparent/20120911154828_R,Transparent,42,Green,Male,No,421,153,37,419,170,144
Cogent Scanner/42/Transparent/20120911154832_L,Transparent,42,Green,Male,No,172,149,34,181,167,131
Cogent Scanner/42/Transparent/20120911154833_R,Transparent,42,Green,Male,No,447,192,55,443,216,133
Cogent Scanner/42/Transparent/20120911154836_L,Transparent,42,Green,Male,No,225,151,29,232,154,105
Cogent Scanner/42/Transparent/20120911154836_R,Transparent,42,Green,Male,No,389,201,29,390,208,103
Cogent Scanner/42/Transparent/20120911154839_L,Transparent,42,Green,Male,No,244,160,21,254,166,76
Cogent Scanner/42/Transparent/20120911154840_R,Transparent,42,Green,Male,No,351,189,23,351,203,78
Cogent Scanner/42/Transparent/20120911154849_L,Transparent,42,Green,Male,No,181,130,35,193,156,146
Cogent Scanner/42/Transparent/20120911154849_R,Transparent,42,Green,Male,No,432,163,38,428,188,147
Cogent Scanner/43/Colored/20120919172819_L,Colored,43,Hazel,Male,No,330,231,25,335,250,88
Cogent Scanner/43/Colored/20120919172819_R,Colored,43,Hazel,Male,No,308,229,28,305,240,90
Cogent Scanner/43/Colored/20120919172822_L,Colored,43,Hazel,Male,No,329,199,26,337,217,88
Cogent Scanner/43/Colored/20120919172822_R,Colored,43,Hazel,Male,No,310,192,24,306,207,94
Cogent Scanner/43/Colored/20120919172827_L,Colored,43,Hazel,Male,No,303,206,36,306,210,100
Cogent Scanner/43/Colored/20120919172827_R,Colored,43,Hazel,Male,No,285,199,39,287,218,100
Cogent Scanner/43/Colored/20120919172831_L,Colored,43,Hazel,Male,No,305,179,39,307,187,99
Cogent Scanner/43/Colored/20120919172831_R,Colored,43,Hazel,Male,No,288,169,27,286,191,102
Cogent Scanner/43/Colored/20120919172834_L,Colored,43,Hazel,Male,No,318,179,27,324,201,99
Cogent Scanner/43/Colored/20120919172834_R,Colored,43,Hazel,Male,No,287,181,28,283,191,102
Cogent Scanner/43/Colored/20120919172840_L,Colored,43,Hazel,Male,No,291,187,25,298,207,101
Cogent Scanner/43/Colored/20120919172840_R,Colored,43,Hazel,Male,No,274,186,28,270,198,101
Cogent Scanner/43/Colored/20120919172845_L,Colored,43,Hazel,Male,No,305,183,27,310,196,99
Cogent Scanner/43/Colored/20120919172845_R,Colored,43,Hazel,Male,No,288,181,28,283,201,101
Cogent Scanner/43/Colored/20120919172848_L,Colored,43,Hazel,Male,No,311,185,29,318,203,99
Cogent Scanner/43/Colored/20120919172848_R,Colored,43,Hazel,Male,No,300,184,29,296,200,105
Cogent Scanner/43/Normal/20120919165733_L,Normal,43,Hazel,Male,No,275,138,34,282,151,107
Cogent Scanner/43/Normal/20120919165733_R,Normal,43,Hazel,Male,No,447,190,33,441,205,106
Cogent Scanner/43/Normal/20120919165736_L,Normal,43,Hazel,Male,No,256,139,31,261,152,110
Cogent Scanner/43/Normal/20120919165736_R,Normal,43,Hazel,Male,No,432,186,43,430,184,110
Cogent Scanner/43/Normal/20120919165739_L,Normal,43,Hazel,Male,No,220,119,32,226,123,108
Cogent Scanner/43/Normal/20120919165739_R,Normal,43,Hazel,Male,No,394,158,30,388,168,109
Cogent Scanner/43/Normal/20120919165743_L,Normal,43,Hazel,Male,No,221,162,42,226,177,111
Cogent Scanner/43/Normal/20120919165743_R,Normal,43,Hazel,Male,No,399,201,42,395,224,110
Cogent Scanner/43/Normal/20120919165747_L,Normal,43,Hazel,Male,No,233,164,45,236,179,106
Cogent Scanner/43/Normal/20120919165747_R,Normal,43,Hazel,Male,No,408,192,30,404,205,107
Cogent Scanner/43/Transparent/20120919170656_L,Transparent,43,Hazel,Male,No,261,145,28,267,156,106
Cogent Scanner/43/Transparent/20120919170656_R,Transparent,43,Hazel,Male,No,422,192,33,419,205,102
Cogent Scanner/43/Transparent/20120919170659_L,Transparent,43,Hazel,Male,No,244,148,36,245,154,106
Cogent Scanner/43/Transparent/20120919170659_R,Transparent,43,Hazel,Male,No,411,184,33,407,207,106
Cogent Scanner/43/Transparent/20120919170703_L,Transparent,43,Hazel,Male,No,244,146,40,246,165,108
Cogent Scanner/43/Transparent/20120919170703_R,Transparent,43,Hazel,Male,No,397,193,45,392,205,106
Cogent Scanner/43/Transparent/20120919170708_L,Transparent,43,Hazel,Male,No,224,138,46,225,149,106
Cogent Scanner/43/Transparent/20120919170708_R,Transparent,43,Hazel,Male,No,386,179,47,383,195,105
Cogent Scanner/43/Transparent/20120919170710_L,Transparent,43,Hazel,Male,No,211,137,37,212,147,103
Cogent Scanner/43/Transparent/20120919170710_R,Transparent,43,Hazel,Male,No,372,179,34,368,199,104
Cogent Scanner/43/Transparent/20120919170715_L,Transparent,43,Hazel,Male,No,213,141,41,218,149,102
Cogent Scanner/43/Transparent/20120919170715_R,Transparent,43,Hazel,Male,No,371,183,42,366,197,103
Cogent Scanner/44/Colored/20120919165529_L,Colored,44,Hazel,Male,No,252,204,36,255,203,114
Cogent Scanner/44/Colored/20120919165529_R,Colored,44,Hazel,Male,No,366,220,41,359,231,115
Cogent Scanner/44/Colored/20120919165532_L,Colored,44,Hazel,Male,No,255,188,39,257,197,115
Cogent Scanner/44/Colored/20120919165532_R,Colored,44,Hazel,Male,No,389,201,39,380,211,119
Cogent Scanner/44/Colored/20120919165535_L,Colored,44,Hazel,Male,No,257,192,40,261,207,118
Cogent Scanner/44/Colored/20120919165535_R,Colored,44,Hazel,Male,No,391,204,44,384,215,119
Cogent Scanner/44/Colored/20120919165539_L,Colored,44,Hazel,Male,No,266,181,35,272,189,116
Cogent Scanner/44/Colored/20120919165539_R,Colored,44,Hazel,Male,No,402,190,36,398,199,120
Cogent Scanner/44/Colored/20120919165543_L,Colored,44,Hazel,Male,No,260,198,33,264,207,114
Cogent Scanner/44/Colored/20120919165543_R,Colored,44,Hazel,Male,No,397,214,49,391,223,121
Cogent Scanner/44/Colored/20120919165546_L,Colored,44,Hazel,Male,No,252,185,36,259,190,115
Cogent Scanner/44/Colored/20120919165547_R,Colored,44,Hazel,Male,No,397,201,37,392,206,123
Cogent Scanner/44/Normal/20120919164600_L,Normal,44,Hazel,Male,No,195,172,32,202,181,107
Cogent Scanner/44/Normal/20120919164600_R,Normal,44,Hazel,Male,No,308,198,37,304,207,107
Cogent Scanner/44/Normal/20120919164606_L,Normal,44,Hazel,Male,No,249,188,29,257,188,109
Cogent Scanner/44/Normal/20120919164606_R,Normal,44,Hazel,Male,No,367,202,54,364,201,112
Cogent Scanner/44/Normal/20120919164610_L,Normal,44,Hazel,Male,No,269,182,37,272,186,115
Cogent Scanner/44/Normal/20120919164610_R,Normal,44,Hazel,Male,No,396,189,47,391,191,118
Cogent Scanner/44/Normal/20120919164613_L,Normal,44,Hazel,Male,No,260,181,49,270,192,111
Cogent Scanner/44/Normal/20120919164613_R,Normal,44,Hazel,Male,No,387,199,50,383,205,115
Cogent Scanner/44/Normal/20120919164615_L,Normal,44,Hazel,Male,No,264,175,40,271,186,113
Cogent Scanner/44/Normal/20120919164615_R,Normal,44,Hazel,Male,No,404,188,40,397,186,118
Cogent Scanner/44/Normal/20120919164618_L,Normal,44,Hazel,Male,No,272,171,32,278,174,114
Cogent Scanner/44/Normal/20120919164618_R,Normal,44,Hazel,Male,No,410,185,36,403,187,119
Cogent Scanner/44/Transparent/20120919163624_L,Transparent,44,Hazel,Male,No,285,170,32,291,172,111
Cogent Scanner/44/Transparent/20120919163624_R,Transparent,44,Hazel,Male,No,401,203,34,393,212,115
Cogent Scanner/44/Transparent/20120919163626_L,Transparent,44,Hazel,Male,No,298,177,36,301,184,109
Cogent Scanner/44/Transparent/20120919163626_R,Transparent,44,Hazel,Male,No,408,202,46,404,199,116
Cogent Scanner/44/Transparent/20120919163629_L,Transparent,44,Hazel,Male,No,303,168,37,310,177,110
Cogent Scanner/44/Transparent/20120919163629_R,Transparent,44,Hazel,Male,No,415,185,46,413,185,113
Cogent Scanner/44/Transparent/20120919163632_L,Transparent,44,Hazel,Male,No,290,191,34,297,196,111
Cogent Scanner/44/Transparent/20120919163632_R,Transparent,44,Hazel,Male,No,396,209,33,393,218,113
Cogent Scanner/44/Transparent/20120919163636_L,Transparent,44,Hazel,Male,No,291,180,47,296,184,109
Cogent Scanner/44/Transparent/20120919163636_R,Transparent,44,Hazel,Male,No,416,196,40,416,194,110
Cogent Scanner/44/Transparent/20120919163639_L,Transparent,44,Hazel,Male,No,315,175,30,321,181,111
Cogent Scanner/44/Transparent/20120919163639_R,Transparent,44,Hazel,Male,No,428,193,34,424,192,112
Cogent Scanner/45/Colored/20120913144002_L,Colored,45,Gray,Male,No,309,147,42,326,160,123
Cogent Scanner/45/Colored/20120913144002_R,Colored,45,Gray,Male,No,238,216,40,237,228,124
Cogent Scanner/45/Colored/20120913144005_L,Colored,45,Gray,Male,No,301,147,48,308,163,121
Cogent Scanner/45/Colored/20120913144005_R,Colored,45,Gray,Male,No,212,227,47,207,238,123
Cogent Scanner/45/Colored/20120913144008_L,Colored,45,Gray,Male,No,309,139,48,320,149,122
Cogent Scanner/45/Colored/20120913144008_R,Colored,45,Gray,Male,No,220,211,41,213,225,124
Cogent Scanner/45/Colored/20120913144013_L,Colored,45,Gray,Male,No,313,152,45,323,166,122
Cogent Scanner/45/Colored/20120913144013_R,Colored,45,Gray,Male,No,206,223,54,203,243,126
Cogent Scanner/45/Colored/20120913144018_L,Colored,45,Gray,Male,No,285,143,50,296,157,123
Cogent Scanner/45/Colored/20120913144018_R,Colored,45,Gray,Male,No,174,226,52,172,248,124
Cogent Scanner/45/Normal/20120913121615_L,Normal,45,Gray,Male,No,222,144,49,229,149,109
Cogent Scanner/45/Normal/20120913121615_R,Normal,45,Gray,Male,No,336,201,48,332,209,112
Cogent Scanner/45/Normal/20120913121619_L,Normal,45,Gray,Male,No,181,148,42,183,147,111
Cogent Scanner/45/Normal/20120913121619_R,Normal,45,Gray,Male,No,300,207,35,293,211,113
Cogent Scanner/45/Normal/20120913121622_L,Normal,45,Gray,Male,No,206,157,43,209,158,115
Cogent Scanner/45/Normal/20120913121622_R,Normal,45,Gray,Male,No,309,212,47,308,215,111
Cogent Scanner/45/Normal/20120913121625_L,Normal,45,Gray,Male,No,226,167,36,232,173,113
Cogent Scanner/45/Normal/20120913121625_R,Normal,45,Gray,Male,No,316,216,38,312,225,115
Cogent Scanner/45/Normal/20120913121628_L,Normal,45,Gray,Male,No,205,172,40,207,173,109
Cogent Scanner/45/Normal/20120913121628_R,Normal,45,Gray,Male,No,310,239,51,303,238,113
Cogent Scanner/45/Normal/20120913121631_L,Normal,45,Gray,Male,No,212,184,54,215,187,118
Cogent Scanner/45/Normal/20120913121631_R,Normal,45,Gray,Male,No,314,231,52,311,239,112
Cogent Scanner/45/Normal/20120913121638_L,Normal,45,Gray,Male,No,185,188,41,188,194,120
Cogent Scanner/45/Normal/20120913121638_R,Normal,45,Gray,Male,No,292,235,53,286,239,116
Cogent Scanner/45/Transparent/20120913123214_L,Transparent,45,Gray,Male,No,178,182,50,189,181,132
Cogent Scanner/45/Transparent/20120913123214_R,Transparent,45,Gray,Male,No,337,214,42,331,213,136
Cogent Scanner/45/Transparent/20120913123217_L,Transparent,45,Gray,Male,No,188,172,59,190,189,133
Cogent Scanner/45/Transparent/20120913123217_R,Transparent,45,Gray,Male,No,308,225,44,303,224,135
Cogent Scanner/45/Transparent/20120913123220_L,Transparent,45,Gray,Male,No,192,167,43,197,177,133
Cogent Scanner/45/Transparent/20120913123220_R,Transparent,45,Gray,Male,No,305,232,45,302,236,136
Cogent Scanner/45/Transparent/20120913123223_L,Transparent,45,Gray,Male,No,212,183,44,220,199,131
Cogent Scanner/45/Transparent/20120913123223_R,Transparent,45,Gray,Male,No,319,256,48,318,264,135
Cogent Scanner/45/Transparent/20120913123229_L,Transparent,45,Gray,Male,No,191,183,45,198,190,126
Cogent Scanner/45/Transparent/20120913123229_R,Transparent,45,Gray,Male,No,297,234,47,289,239,134
Cogent Scanner/46/Colored/20120919140649_L,Colored,46,Gray,Female,No,230,121,36,238,131,123
Cogent Scanner/46/Colored/20120919140649_R,Colored,46,Gray,Female,No,394,161,41,390,177,128
Cogent Scanner/46/Colored/20120919140653_L,Colored,46,Gray,Female,No,223,168,45,232,171,127
Cogent Scanner/46/Colored/20120919140653_R,Colored,46,Gray,Female,No,401,201,45,409,214,129
Cogent Scanner/46/Colored/20120919140657_L,Colored,46,Gray,Female,No,277,183,49,284,196,128
Cogent Scanner/46/Colored/20120919140657_R,Colored,46,Gray,Female,No,458,213,50,456,227,130
Cogent Scanner/46/Colored/20120919140702_L,Colored,46,Gray,Female,No,226,231,32,235,231,112
Cogent Scanner/46/Colored/20120919140708_R,Colored,46,Gray,Female,No,398,180,42,398,192,127
Cogent Scanner/46/Colored/20120919140715_L,Colored,46,Gray,Female,No,262,176,29,278,181,109
Cogent Scanner/46/Colored/20120919140715_R,Colored,46,Gray,Female,No,405,230,31,400,244,115
Cogent Scanner/46/Normal/20120919130959_L,Normal,46,Gray,Female,No,215,244,35,224,248,115
Cogent Scanner/46/Normal/20120919130959_R,Normal,46,Gray,Female,No,416,294,45,408,304,141
Cogent Scanner/46/Normal/20120919131002_L,Normal,46,Gray,Female,No,256,205,29,263,217,114
Cogent Scanner/46/Normal/20120919131002_R,Normal,46,Gray,Female,No,413,254,39,408,265,119
Cogent Scanner/46/Normal/20120919131005_L,Normal,46,Gray,Female,No,304,178,42,310,192,116
Cogent Scanner/46/Normal/20120919131005_R,Normal,46,Gray,Female,No,416,214,33,410,232,117
Cogent Scanner/46/Normal/20120919131009_L,Normal,46,Gray,Female,No,283,154,28,292,170,117
Cogent Scanner/46/Normal/20120919131009_R,Normal,46,Gray,Female,No,437,193,28,432,208,116
Cogent Scanner/46/Normal/20120919131013_L,Normal,46,Gray,Female,No,246,143,40,252,148,121
Cogent Scanner/46/Normal/20120919131013_R,Normal,46,Gray,Female,No,411,178,39,407,184,121
Cogent Scanner/46/Transparent/20120919131545_L,Transparent,46,Gray,Female,No,263,111,31,269,130,115
Cogent Scanner/46/Transparent/20120919131545_R,Transparent,46,Gray,Female,No,407,151,32,399,180,116
Cogent Scanner/46/Transparent/20120919131549_L,Transparent,46,Gray,Female,No,274,159,33,283,163,118
Cogent Scanner/46/Transparent/20120919131549_R,Transparent,46,Gray,Female,No,409,215,39,405,231,118
Cogent Scanner/46/Transparent/20120919131552_L,Transparent,46,Gray,Female,No,259,153,43,267,159,123
Cogent Scanner/46/Transparent/20120919131552_R,Transparent,46,Gray,Female,No,421,202,44,414,211,124
Cogent Scanner/46/Transparent/20120919131556_L,Transparent,46,Gray,Female,No,246,118,39,253,127,123
Cogent Scanner/46/Transparent/20120919131556_R,Transparent,46,Gray,Female,No,425,167,39,421,181,125
Cogent Scanner/46/Transparent/20120919131559_L,Transparent,46,Gray,Female,No,296,152,34,305,162,130
Cogent Scanner/46/Transparent/20120919131559_R,Transparent,46,Gray,Female,No,436,196,36,429,217,130
Cogent Scanner/47/Colored/20120919185451_L,Colored,47,Green,Male,Yes,305,161,23,317,157,94
Cogent Scanner/47/Colored/20120919185451_R,Colored,47,Green,Male,Yes,288,179,23,280,181,100
Cogent Scanner/47/Colored/20120919185455_L,Colored,47,Green,Male,Yes,298,151,21,309,161,98
Cogent Scanner/47/Colored/20120919185455_R,Colored,47,Green,Male,Yes,290,146,21,286,146,102
Cogent Scanner/47/Colored/20120919185458_L,Colored,47,Green,Male,Yes,273,169,25,281,161,102
Cogent Scanner/47/Colored/20120919185458_R,Colored,47,Green,Male,Yes,260,183,25,254,180,104
Cogent Scanner/47/Colored/20120919185502_L,Colored,47,Green,Male,Yes,284,174,26,297,171,104
Cogent Scanner/47/Colored/20120919185502_R,Colored,47,Green,Male,Yes,276,158,25,270,155,118
Cogent Scanner/47/Colored/20120919185505_L,Colored,47,Green,Male,Yes,276,158,26,290,165,112
Cogent Scanner/47/Colored/20120919185505_R,Colored,47,Green,Male,Yes,266,165,27,260,169,116
Cogent Scanner/47/ColoredB_L-Blue/20120919190800_L,Colored,47,Green,Male,Yes,424,165,32,433,175,120
Cogent Scanner/47/ColoredB_L-Blue/20120919190800_R,Colored,47,Green,Male,Yes,244,177,31,236,176,126
Cogent Scanner/47/ColoredB_L-Blue/20120919190803_L,Colored,47,Green,Male,Yes,352,181,36,368,190,120
Cogent Scanner/47/ColoredB_L-Blue/20120919190803_R,Colored,47,Green,Male,Yes,231,202,40,219,209,124
Cogent Scanner/47/ColoredB_L-Blue/20120919190806_L,Colored,47,Green,Male,Yes,355,162,37,365,153,122
Cogent Scanner/47/ColoredB_L-Blue/20120919190806_R,Colored,47,Green,Male,Yes,232,179,38,224,167,124
Cogent Scanner/47/ColoredB_L-Blue/20120919190810_L,Colored,47,Green,Male,Yes,391,170,33,394,177,125
Cogent Scanner/47/ColoredB_L-Blue/20120919190810_R,Colored,47,Green,Male,Yes,257,192,37,249,206,127
Cogent Scanner/47/ColoredB_L-Blue/20120919190814_L,Colored,47,Green,Male,Yes,312,154,33,329,157,125
Cogent Scanner/47/ColoredB_L-Blue/20120919190814_R,Colored,47,Green,Male,Yes,210,173,36,200,194,126
Cogent Scanner/47/Normal/20120919191241_L,Normal,47,Green,Male,Yes,261,174,31,266,178,113
Cogent Scanner/47/Normal/20120919191241_R,Normal,47,Green,Male,Yes,240,204,32,230,205,116
Cogent Scanner/47/Normal/20120919191245_L,Normal,47,Green,Male,Yes,210,142,38,218,149,115
Cogent Scanner/47/Normal/20120919191245_R,Normal,47,Green,Male,Yes,220,172,35,213,169,118
Cogent Scanner/47/Normal/20120919191252_L,Normal,47,Green,Male,Yes,236,130,30,247,139,118
Cogent Scanner/47/Normal/20120919191252_R,Normal,47,Green,Male,Yes,240,156,37,230,158,122
Cogent Scanner/47/Normal/20120919191255_L,Normal,47,Green,Male,Yes,270,125,38,280,127,116
Cogent Scanner/47/Normal/20120919191255_R,Normal,47,Green,Male,Yes,238,144,30,232,149,123
Cogent Scanner/47/Normal/20120919191258_L,Normal,47,Green,Male,Yes,246,117,37,255,129,117
Cogent Scanner/47/Normal/20120919191258_R,Normal,47,Green,Male,Yes,242,141,40,237,149,124
Cogent Scanner/47/Transparent/20120919183709_L,Transparent,47,Green,Male,Yes,344,170,28,354,174,106
Cogent Scanner/47/Transparent/20120919183709_R,Transparent,47,Green,Male,Yes,219,212,26,212,206,109
Cogent Scanner/47/Transparent/20120919183713_L,Transparent,47,Green,Male,Yes,364,162,25,371,152,100
Cogent Scanner/47/Transparent/20120919183713_R,Transparent,47,Green,Male,Yes,242,179,25,233,180,102
Cogent Scanner/47/Transparent/20120919183739_L,Transparent,47,Green,Male,Yes,186,144,20,198,148,95
Cogent Scanner/47/Transparent/20120919183739_R,Transparent,47,Green,Male,Yes,311,170,22,301,168,104
Cogent Scanner/47/Transparent/20120919183742_L,Transparent,47,Green,Male,Yes,180,146,21,190,151,97
Cogent Scanner/47/Transparent/20120919183742_R,Transparent,47,Green,Male,Yes,302,168,24,291,167,99
Cogent Scanner/47/Transparent/20120919183746_L,Transparent,47,Green,Male,Yes,177,131,26,184,133,95
Cogent Scanner/47/Transparent/20120919183746_R,Transparent,47,Green,Male,Yes,296,149,23,289,150,101
Cogent Scanner/48/Colored/20120912131439_L,Colored,48,Gray,Female,No,183,213,56,194,223,144
Cogent Scanner/48/Colored/20120912131439_R,Colored,48,Gray,Female,No,439,309,42,425,310,149
Cogent Scanner/48/Colored/20120912131448_L,Colored,48,Gray,Female,No,221,175,43,225,196,139
Cogent Scanner/48/Colored/20120912131448_R,Colored,48,Gray,Female,No,445,258,41,438,257,129
Cogent Scanner/48/Colored/20120912131454_L,Colored,48,Gray,Female,No,207,147,47,213,157,132
Cogent Scanner/48/Colored/20120912131454_R,Colored,48,Gray,Female,No,416,202,31,409,203,128
Cogent Scanner/48/Colored/20120912131505_L,Colored,48,Gray,Female,No,296,187,35,307,198,113
Cogent Scanner/48/Colored/20120912131505_R,Colored,48,Gray,Female,No,451,184,30,447,188,117
Cogent Scanner/48/Colored/20120912131509_L,Colored,48,Gray,Female,No,270,172,37,273,184,122
Cogent Scanner/48/Colored/20120912131509_R,Colored,48,Gray,Female,No,458,214,28,452,222,120
Cogent Scanner/48/Normal/20120921164426_L,Normal,48,Gray,Female,No,246,139,33,250,158,108
Cogent Scanner/48/Normal/20120921164426_R,Normal,48,Gray,Female,No,299,161,30,292,172,104
